avg_monthly_hrs,department,filed_complaint,last_evaluation,n_projects,recently_promoted,salary,satisfaction,tenure,gender,status,% Employed,% Left
173,sales,0,0.7184766791763917,3,0,low,0.8109185339309999,2.0,F,Employed,0.995890034380047,0.004109965619952986
184,admin,0,0.645413757297,3,0,high,0.8964862727700001,5.0,F,Employed,0.9427330366280401,0.05726696337195997
176,sales,0,0.7184766791763917,4,0,low,0.8638741065950001,3.0,M,Employed,0.9855877352785833,0.014412264721416587
111,management,0,0.768536635765,5,0,high,0.8789822611020001,4.0,F,Employed,0.9874237103452366,0.012576289654763336
143,engineering,0,0.840231929791,5,0,medium,0.965442773693,3.0,M,Employed,0.9933712274224499,0.00662877257755017
235,engineering,1,0.565527869146,3,0,low,0.853160055499,2.0,F,Employed,0.9966793829748491,0.0033206170251509314
250,marketing,0,0.958998877683,3,0,low,0.743930439895,3.0,M,Employed,0.9973837624284684,0.002616237571531591
128,engineering,1,0.402942069221,5,0,medium,0.367436274737,4.0,F,Employed,0.936085284447731,0.06391471555226899
282,marketing,0,0.6767449940320001,2,0,low,0.35616154063600003,5.0,F,Left,0.41117587293800023,0.5888241270619998
98,sales,0,0.464010201835,4,0,low,0.7932788900319999,2.0,M,Employed,0.9991151110621631,0.0008848889378369563
163,support,0,0.941488629845,3,0,medium,0.987251033614,3.0,F,Employed,0.9628334065698668,0.037166593430133364
199,sales,0,0.5868078582940001,4,0,low,0.998610919952,3.0,M,Employed,0.9921066140478053,0.007893385952194703
237,support,0,0.774170064318,6,0,high,0.337205009029,5.0,M,Left,0.2714220121565545,0.7285779878434456
133,support,0,0.7184766791763917,4,0,low,0.641670907151,3.0,F,Employed,0.9869460728080269,0.013053927191973104
105,sales,0,0.633860174774,2,0,medium,1.0,2.0,M,Employed,0.9954890071950036,0.004510992804996433
141,support,0,0.848822395324,3,0,medium,0.7105228448890001,3.0,F,Employed,0.9599891894133584,0.04001081058664154
172,product,0,0.7005164834559999,5,0,low,0.7868537566699999,2.0,F,Employed,0.9646410128453277,0.0353589871546722
278,engineering,0,0.533266090297,7,0,low,0.25106343821800003,3.0,F,Left,0.011912744545756124,0.9880872554542438
185,support,0,0.502831128524,3,0,low,0.622802413895,3.0,M,Employed,0.9558678788374626,0.04413212116253752
226,engineering,0,0.868289096178,4,0,low,0.634555887946,2.0,F,Employed,0.999389629130793,0.0006103708692071535
169,marketing,1,0.668626815254,2,0,medium,0.848319456914,3.0,F,Employed,0.9760580880098684,0.023941911990131553
283,support,0,0.8131917571580001,6,0,medium,0.07903878838469999,5.0,F,Left,0.04757914618180091,0.9524208538181989
260,sales,1,0.591229718304,4,0,low,0.7061650417049999,2.0,F,Employed,0.9861818219518641,0.013818178048135999
307,IT,0,0.905708144369,7,0,low,0.12527521665,4.0,F,Left,0.009127693288804289,0.9908723067111959
247,admin,0,0.838862127954,6,0,medium,0.0915773795665,4.0,M,Left,0.03287946335060758,0.9671205366493923
176,support,0,0.523510104331,4,0,high,0.901433708044,4.0,F,Employed,0.9753263778181496,0.02467362218185042
166,sales,1,0.90713670588,4,0,low,0.856138945194,2.0,M,Employed,0.9813448554125289,0.018655144587471157
260,support,0,0.980617314402,2,0,medium,0.876729103289,3.0,M,Employed,0.9892112453951912,0.010788754604808874
163,sales,0,0.703647496922,3,0,medium,1.0,3.0,F,Employed,0.998648851723337,0.0013511482766631036
129,engineering,0,0.5589438980420001,2,0,medium,0.469450618044,3.0,M,Left,0.07880940504194123,0.9211905949580589
252,product,0,0.980008607237,3,0,high,0.6730610714480001,2.0,F,Employed,0.9971414146460555,0.002858585353944547
162,sales,1,0.6762066643719999,2,0,high,0.5300932298309999,3.0,M,Employed,0.6299650004029904,0.3700349995970096
176,engineering,0,0.521839248523,4,0,medium,0.611352295837,2.0,F,Employed,0.9981689009210211,0.001831099078978982
227,sales,0,0.6799026921870001,4,0,low,0.765462663997,3.0,F,Employed,0.9850695453148186,0.014930454685181303
226,sales,0,0.659447945118,3,0,low,0.693730394341,3.0,F,Employed,0.9899318683153386,0.010068131684661355
144,sales,0,0.7184766791763917,2,0,medium,0.8786255822660001,3.0,F,Employed,0.984318392818385,0.01568160718161509
224,support,0,0.932733271161,3,0,medium,0.6961772856890001,3.0,M,Employed,0.9608035296953249,0.03919647030467498
155,product,0,0.502897594784,3,0,medium,0.309805739078,10.0,F,Employed,0.9989234684051488,0.0010765315948511568
132,product,0,0.7184766791763917,4,0,high,0.556841512407,3.0,F,Employed,0.9892754827221348,0.010724517277865232
243,IT,0,0.692204369242,4,0,low,0.630332434827,3.0,F,Employed,0.9861114785300544,0.013888521469945717
154,product,0,0.7184766791763917,3,0,medium,0.911751204458,2.0,M,Employed,0.9853361922518361,0.014663807748163882
196,IT,1,0.7184766791763917,4,0,low,0.187656390489,3.0,F,Employed,0.899600590552931,0.10039940944706913
150,support,0,0.440578206889,2,0,medium,0.374297484072,3.0,F,Left,0.054741594956174686,0.9452584050438254
172,sales,0,0.826730644932,3,0,low,0.563022964757,2.0,M,Employed,0.9110980974041909,0.088901902595809
243,IT,0,0.838729753566,5,0,low,0.887896108967,5.0,F,Left,0.171312507921869,0.8286874920781309
197,procurement,0,0.7184766791763917,4,0,low,0.71590951065,2.0,F,Employed,0.9974598331092591,0.0025401668907407944
187,engineering,0,0.624575958161,4,0,low,0.8270402746259999,2.0,M,Employed,0.9995390938145131,0.0004609061854868672
223,sales,0,0.987908695025,3,0,high,0.8973326930679999,4.0,F,Employed,0.8262999982414024,0.17370000175859746
148,support,0,0.529040577559,2,0,low,0.357893911575,3.0,F,Left,0.03583238690166241,0.9641676130983374
183,engineering,0,0.95686546086,3,0,low,0.949068561679,2.0,M,Employed,0.9996134005820954,0.00038659941790477513
264,IT,0,0.556258857306,3,0,medium,0.927923576234,3.0,F,Employed,0.9935477346323646,0.00645226536763537
134,engineering,0,0.6711284717649999,4,0,medium,0.864747938589,2.0,F,Employed,0.9991732493125182,0.0008267506874818054
178,engineering,0,0.6543384835980001,3,0,medium,0.573679672524,4.0,M,Employed,0.9013294468756217,0.09867055312437842
164,sales,0,0.957713779659,4,0,medium,0.614701981928,4.0,F,Employed,0.9143047419328506,0.08569525806714946
146,sales,0,0.878831817324,5,0,low,0.606485192584,3.0,M,Employed,0.8848856881085537,0.1151143118914464
257,marketing,0,0.91064823975,5,0,medium,0.637795791568,3.0,F,Employed,0.975651056749353,0.02434894325064701
241,engineering,1,0.8492678201360001,4,0,low,0.59790783116,3.0,F,Employed,0.9781794156396395,0.02182058436036042
255,sales,0,0.3868930585980001,2,0,medium,0.624876933643,3.0,M,Employed,0.9687428783164345,0.03125712168356549
241,IT,0,0.7721149128370001,4,0,medium,0.712532173663,4.0,F,Employed,0.8733588381598362,0.12664116184016388
147,support,1,0.50712071485,3,0,high,0.929159983082,4.0,M,Employed,0.8400347081623486,0.1599652918376515
156,sales,0,0.726135563142,5,0,low,0.91681438776,3.0,F,Employed,0.9802341843611837,0.019765815638816263
216,support,1,0.546010005142,4,0,medium,0.612437257846,2.0,F,Employed,0.9553763849076524,0.04462361509234747
239,sales,0,0.5631879028419999,4,0,low,0.551772917656,3.0,M,Employed,0.9874818232244661,0.01251817677553388
150,IT,0,0.544816960957,4,0,medium,0.984431834176,2.0,F,Employed,0.998286869422836,0.0017131305771641168
137,engineering,0,0.7184766791763917,2,0,low,0.36739795343,3.0,M,Left,0.10533458513164876,0.8946654148683514
257,sales,1,0.562921618243,2,0,medium,0.784854433088,4.0,F,Left,0.2085238677229187,0.7914761322770814
132,engineering,0,0.50023593138,2,0,low,0.314799842757,3.0,F,Left,0.09033937253672769,0.9096606274632721
282,engineering,0,0.830166459771,7,0,low,0.137861827489,5.0,F,Left,0.03918673618824237,0.9608132638117576
224,sales,0,0.8316792083140001,3,0,low,0.773316463169,2.0,F,Employed,0.9975456232422292,0.0024543767577709062
239,sales,0,0.874843704217,4,0,low,0.770682620882,5.0,M,Left,0.10272826646285803,0.8972717335371416
259,IT,0,0.915453877404,5,0,medium,0.748143606438,2.0,F,Employed,0.9963040569099757,0.0036959430900242356
154,support,0,0.594948777684,5,0,low,0.911103012049,3.0,F,Employed,0.9726786205928486,0.027321379407151358
232,sales,0,0.703558888724,3,0,low,0.257883320409,3.0,F,Employed,0.9878789025280414,0.012121097471958381
167,sales,0,0.8136879211929999,3,0,medium,0.769913999358,3.0,M,Employed,0.9533780915217285,0.04662190847827154
143,engineering,0,0.562405440041,2,0,medium,0.420524814148,3.0,M,Left,0.04970800412855839,0.9502919958714415
142,IT,0,0.523118087724,5,0,medium,0.437317636272,4.0,F,Employed,0.857782930747995,0.14221706925200478
235,management,0,0.983992919323,3,0,medium,0.5492608140899999,2.0,F,Employed,0.9996429026057008,0.0003570973942992323
181,product,0,0.580843154351,3,0,medium,0.467260525957,3.0,M,Employed,0.9419111534157717,0.05808884658422822
239,sales,1,0.477730392072,2,0,medium,0.455565060665,3.0,M,Employed,0.5792901095088623,0.42070989049113755
145,support,0,0.5989395586890001,3,0,low,0.814345219503,2.0,F,Employed,0.9977265950540317,0.0022734049459682106
259,engineering,0,0.7184766791763917,5,0,medium,0.81671968103,2.0,M,Employed,0.9741709229971054,0.025829077002894583
188,sales,0,0.793728259984,3,0,medium,0.816925417102,4.0,F,Employed,0.9417242751467246,0.05827572485327533
267,sales,1,0.992920471673,3,0,medium,0.531883922108,3.0,F,Employed,0.9227493299253051,0.07725067007469497
178,sales,0,0.451459314205,4,0,low,0.886840207514,2.0,F,Employed,0.997465472923591,0.002534527076408991
308,IT,0,0.881845864692,7,0,medium,0.101266824158,4.0,F,Left,0.00795351715654844,0.9920464828434516
200,marketing,0,0.814176798004,4,0,low,0.8964387076520001,2.0,F,Employed,0.9992777596737659,0.0007222403262340314
219,engineering,0,0.883061963737,3,0,medium,0.680833964701,3.0,F,Employed,0.9960894860926133,0.0039105139073867005
153,support,0,0.825367510307,3,0,medium,0.667594102566,10.0,M,Employed,0.9999674615265554,3.253847344463637e-05
150,engineering,0,0.5628067762919999,4,0,low,0.653074712096,4.0,F,Employed,0.9851600936931161,0.0148399063068838
222,support,0,0.988393372019,5,0,high,0.7184804911730001,2.0,M,Employed,0.9974022882869514,0.0025977117130485763
237,engineering,0,0.8974513887309999,4,0,low,0.8129571066619999,2.0,M,Employed,0.9998320007051238,0.0001679992948761832
172,product,0,0.709603492552,4,0,medium,0.903026068508,3.0,M,Employed,0.9895742205827689,0.010425779417231119
221,product,0,0.784560910043,2,0,low,0.75951315618,3.0,F,Employed,0.9867117566308686,0.01328824336913131
250,product,0,0.8597006453939999,7,0,low,0.164722720031,4.0,F,Left,0.0036298983501739336,0.9963701016498261
175,support,0,0.8828851460789999,4,0,low,0.569623091924,3.0,M,Employed,0.9599015380701483,0.04009846192985164
210,support,0,0.6828426145630001,4,0,low,0.322899597747,3.0,F,Employed,0.9887436322043648,0.011256367795635127
214,product,0,0.7184766791763917,3,0,medium,0.951175460565,2.0,M,Employed,0.9891053976563071,0.010894602343692987
190,sales,0,0.602381292391,4,0,medium,0.632802792849,2.0,F,Employed,0.9966876348907564,0.003312365109243739
201,support,1,0.7184766791763917,3,0,high,0.5210028273990001,2.0,F,Employed,0.98783040016598,0.012169599834019945
186,support,0,0.386112723162,4,0,medium,0.375769493455,3.0,F,Employed,0.99096129232509,0.009038707674910065
144,support,0,0.6661754995120001,3,0,low,0.292662807137,2.0,M,Employed,0.9442239866337656,0.05577601336623454
170,engineering,0,0.7184766791763917,3,0,low,0.694970819306,3.0,F,Employed,0.9838324109994394,0.016167589000560447
184,marketing,1,0.912854875991,4,0,medium,0.589506230946,2.0,F,Employed,0.9983594282596598,0.0016405717403402149
210,management,0,0.491318600817,5,0,high,0.875311116467,3.0,M,Employed,0.9859818264747089,0.014018173525290995
172,marketing,0,0.6788657819249999,3,1,high,0.306026362284,10.0,M,Employed,0.7876352144656749,0.21236478553432528
163,finance,0,0.5698811127210001,3,0,low,0.580497680712,4.0,M,Employed,0.8165290516767967,0.1834709483232035
257,engineering,0,0.930099388009,7,0,low,0.159699360471,4.0,F,Left,0.01752817913497551,0.9824718208650245
285,finance,0,0.754972925026,6,0,medium,0.0904150820348,4.0,F,Left,0.03439259304493812,0.9656074069550618
130,sales,1,0.565241400055,2,0,medium,0.356062744988,3.0,F,Left,0.31792601909373036,0.6820739809062696
124,sales,0,0.65599125518,4,0,medium,0.435604532063,2.0,M,Employed,0.9879637891862535,0.012036210813746494
231,sales,0,0.8629871740459999,3,0,low,0.788032849681,3.0,M,Employed,0.9853635606018654,0.014636439398134566
137,support,1,0.912311157988,5,0,low,0.981084274839,2.0,F,Employed,0.9929789549028841,0.007021045097115855
190,sales,0,0.796707777772,4,0,low,0.256945966523,5.0,F,Employed,0.9926433275188796,0.007356672481120322
144,sales,1,0.7184766791763917,3,0,low,0.5175754079680001,3.0,F,Employed,0.9411880345234784,0.0588119654765216
171,product,0,0.680374738081,4,0,medium,0.6999681926100001,3.0,F,Employed,0.9940874072406135,0.005912592759386321
194,engineering,0,0.745026354479,4,0,low,0.64216663248,2.0,M,Employed,0.9986841333247052,0.0013158666752947847
229,engineering,1,0.61659014663,4,0,medium,1.0,2.0,F,Employed,0.993324099880635,0.006675900119364996
186,sales,0,0.761194197045,4,0,medium,0.551431501533,2.0,M,Employed,0.976432057679047,0.023567942320953043
234,marketing,1,0.7184766791763917,3,0,low,0.853206341813,3.0,F,Employed,0.9912474529977886,0.008752547002211364
254,sales,0,0.851848727313,5,0,high,0.947757519324,5.0,F,Left,0.13551260924451677,0.864487390755483
159,sales,0,0.41181395018,2,0,medium,0.3792398976120001,3.0,M,Left,0.11179428908588251,0.8882057109141173
154,finance,0,0.7184766791763917,2,0,medium,0.449008642124,3.0,F,Left,0.2199722180467411,0.7800277819532588
252,IT,1,0.7184766791763917,4,0,medium,0.642604354269,3.0,M,Employed,0.8837960526409815,0.11620394735901844
231,engineering,0,0.792362069528,3,0,low,0.995054822104,3.0,F,Employed,0.9990134227385721,0.0009865772614279149
200,support,0,0.7184766791763917,3,0,low,0.08580821486019999,3.0,F,Employed,0.988146859157798,0.011853140842201975
196,support,0,0.641359139609,5,0,medium,0.515014207413,3.0,F,Employed,0.9738467959998229,0.026153204000176934
272,sales,0,0.593384190411,3,0,medium,0.953415394526,3.0,M,Employed,0.9701916821414234,0.029808317858576572
160,engineering,0,0.592516581352,2,0,medium,0.408829851203,3.0,F,Left,0.11153124844664042,0.8884687515533597
202,sales,0,0.967285857613,3,0,medium,0.987193000397,2.0,M,Employed,0.9767567921418253,0.023243207858174776
227,support,0,0.952482771157,5,0,medium,0.8818468741779999,5.0,F,Left,0.06061789449310808,0.939382105506892
247,IT,0,0.921992653089,4,0,low,0.950571176361,3.0,M,Employed,0.9986241458124328,0.001375854187567308
143,product,1,0.604406013188,4,0,low,0.999153112394,3.0,M,Employed,0.9940544509476098,0.00594554905239021
242,support,0,0.849010133688,5,0,medium,0.7882984372290001,5.0,F,Left,0.09277110598043745,0.9072288940195625
152,support,0,0.824849331916,6,0,low,0.197000779233,2.0,F,Employed,0.8631297450837455,0.13687025491625457
290,IT,0,0.934405853797,6,0,medium,0.077711809142,4.0,F,Left,0.007759062555900447,0.9922409374440997
232,engineering,0,0.911595425372,4,0,medium,0.8053676973,5.0,M,Left,0.09624626534778873,0.9037537346522112
210,sales,0,0.736896273696,2,0,medium,0.685203857814,2.0,M,Employed,0.9433850184228553,0.05661498157714476
207,IT,1,0.477964766141,4,0,medium,0.6242768448899999,2.0,M,Employed,0.9408344456160406,0.05916555438395938
259,IT,0,0.492951875478,3,0,medium,0.879586243042,6.0,M,Employed,0.9435877197321376,0.05641228026786233
169,marketing,0,0.6605942621859999,5,0,medium,0.6857462708490001,2.0,F,Employed,0.9921272372239682,0.007872762776031723
223,finance,0,0.860153559092,4,0,medium,0.599608500209,3.0,F,Employed,0.9974823878402741,0.0025176121597258166
257,engineering,0,0.391113348987,3,0,medium,0.584182880421,3.0,F,Employed,0.8724847942723366,0.1275152057276633
197,marketing,0,0.800068700085,4,0,low,0.8751230278450001,3.0,M,Employed,0.9964665731257906,0.003533426874209387
151,engineering,0,0.7280559858110001,4,0,low,0.89460776552,2.0,M,Employed,0.9988595269721102,0.0011404730278898288
257,sales,0,0.896671444433,4,0,low,0.556596944856,3.0,F,Employed,0.9959074587313698,0.004092541268630344
150,product,1,0.640877592576,3,0,medium,0.764289723175,3.0,M,Employed,0.9747555556705861,0.025244444329413803
263,sales,1,0.7184766791763917,4,0,medium,0.963873881925,2.0,F,Employed,0.9684716371197666,0.03152836288023339
208,support,0,0.8295236790899999,4,0,medium,0.738176949558,2.0,F,Employed,0.9952711194232013,0.004728880576798728
146,engineering,0,0.956929622835,4,0,low,0.660197164282,10.0,F,Employed,0.9994756867218587,0.000524313278141425
213,support,0,0.886952015502,3,0,low,0.6806842598289999,2.0,M,Employed,0.9401100978770647,0.05988990212293536
251,sales,0,0.877021700691,3,0,medium,0.638420027792,10.0,F,Employed,0.9999811709268561,1.8829073143722018e-05
212,product,0,0.6753514807909999,3,0,low,0.5571639404909999,8.0,M,Employed,0.9999793322241022,2.0667775897684627e-05
247,sales,0,0.760917563717,6,0,low,0.110167591436,4.0,M,Left,0.11417844964389129,0.8858215503561088
210,sales,0,0.585890818612,4,0,low,0.624688337484,3.0,F,Employed,0.9765572453140039,0.02344275468599605
271,sales,0,0.6049681070699999,3,0,low,0.89358807396,2.0,F,Employed,0.9916330932315971,0.008366906768402882
275,support,0,0.8403830773980001,5,0,low,0.8192472700200001,5.0,F,Left,0.09438642435224431,0.9056135756477556
282,support,0,0.894306004562,6,0,low,0.120794198078,4.0,F,Left,0.014696650510446954,0.9853033494895531
156,support,0,0.7184766791763917,4,0,low,0.6750908648080001,3.0,M,Employed,0.9516586753457382,0.04834132465426173
247,sales,0,0.6913916415320001,4,0,low,0.7526541917149999,2.0,M,Employed,0.9919646379589316,0.008035362041068339
168,engineering,0,0.7184766791763917,6,0,high,0.789080693539,2.0,M,Employed,0.9451198765436937,0.05488012345630621
227,sales,0,0.7184766791763917,4,0,low,0.441513078751,3.0,F,Employed,0.9897208869730362,0.0102791130269638
225,finance,0,0.8861404240090001,6,0,low,0.688777895731,6.0,M,Employed,0.5279849295446906,0.47201507045530944
160,sales,0,0.420976221907,2,1,low,0.375963442725,3.0,M,Left,0.13960542916160965,0.8603945708383905
171,support,1,0.917621848907,6,0,low,0.607253415646,3.0,M,Employed,0.911154572422863,0.08884542757713706
159,sales,0,0.597302609546,2,0,medium,0.417487239044,3.0,F,Left,0.07309819775651785,0.9269018022434821
251,sales,0,0.8559260082369999,3,0,medium,0.803637398036,3.0,F,Employed,0.9967977775224957,0.0032022224775043054
108,sales,0,0.7493831702420001,4,0,medium,0.27590743003400003,10.0,M,Employed,0.9939671749580081,0.006032825041991924
264,support,0,0.8967900887729999,4,0,medium,0.8150854763840001,5.0,M,Left,0.055157914680504454,0.9448420853194957
182,engineering,0,0.594770170629,3,0,medium,0.5740479376250001,3.0,M,Employed,0.9792032963014954,0.020796703698504785
284,sales,0,0.789448485036,3,0,low,0.517512708936,10.0,F,Employed,0.999836881623036,0.0001631183769640922
259,support,0,0.919672458533,3,0,low,1.0,2.0,F,Employed,0.9978619487313398,0.0021380512686601195
135,sales,0,0.7184766791763917,3,0,high,0.466672343842,3.0,M,Employed,0.8403051505440925,0.1596948494559075
176,engineering,1,0.943794977244,4,0,low,0.687706650141,2.0,F,Employed,0.9943400478963417,0.005659952103658313
265,IT,0,0.8130922054880001,4,0,medium,0.597254090374,2.0,F,Employed,0.9939295680277388,0.006070431972261156
263,engineering,1,0.611552356845,4,1,medium,0.7397675725499999,2.0,M,Employed,0.5237996632228326,0.47620033677716767
271,IT,0,0.953521098874,4,0,medium,0.946639104956,5.0,M,Left,0.0615238111105674,0.9384761888894324
195,sales,0,0.863238129568,4,0,medium,0.623532701308,3.0,F,Employed,0.9927372923598397,0.007262707640160483
142,support,0,0.867658952463,4,0,low,0.73839886492,2.0,F,Employed,0.9867253847926165,0.013274615207383588
242,support,0,0.882832574879,5,0,high,0.770209384636,3.0,M,Employed,0.9942843947477004,0.0057156052522998
258,sales,0,0.611587651004,4,0,medium,0.532500303429,3.0,M,Employed,0.9645164429602057,0.035483557039794236
150,sales,0,0.760140193826,5,0,low,0.770856908443,3.0,M,Employed,0.8972220319482994,0.10277796805170054
214,IT,1,0.7184766791763917,3,0,low,0.900903913766,2.0,M,Employed,0.9957616585126446,0.004238341487355315
283,IT,0,0.916500066763,6,0,low,0.08895101368180001,5.0,M,Left,0.06116718279902294,0.9388328172009771
151,finance,0,0.868961778792,3,0,medium,0.6086187158690001,2.0,M,Employed,0.9956331032605321,0.004366896739467925
183,support,0,0.417588111311,4,0,medium,0.905703766684,5.0,M,Employed,0.9397116196617704,0.060288380338229676
142,IT,0,0.7016761644130001,5,0,medium,1.0,4.0,M,Employed,0.9632199271296022,0.03678007287039775
189,sales,0,0.946105983913,4,1,medium,0.824211180501,3.0,M,Left,0.3448783956571131,0.6551216043428867
134,product,0,0.7184766791763917,2,0,low,0.571631206798,3.0,F,Left,0.3218237340736199,0.6781762659263801
265,support,0,0.7184766791763917,5,0,low,0.56515531711,3.0,M,Employed,0.9851384963091914,0.014861503690808667
155,product,0,0.985608887238,6,0,medium,0.882984578728,5.0,M,Employed,0.7651252531698571,0.2348747468301426
300,marketing,0,0.7883618083230001,6,0,medium,0.064478759126,4.0,F,Left,0.010370609384379205,0.9896293906156208
222,sales,0,0.7092773022390001,4,0,medium,0.757424287982,4.0,M,Employed,0.8623292518402688,0.1376707481597311
266,sales,1,0.795066233291,6,0,medium,0.165306665074,4.0,M,Left,0.20220723379473166,0.7977927662052682
154,sales,0,0.59011425267,2,0,low,0.37477445614,3.0,M,Left,0.08600993591762769,0.9139900640823724
214,IT,0,0.923084927607,3,0,medium,0.6123451056329999,2.0,F,Employed,0.9993408789227058,0.0006591210772939646
127,admin,0,0.5454381677669999,2,0,medium,0.327286287357,3.0,F,Left,0.12577108619568556,0.8742289138043144
170,management,0,0.941016974182,4,0,medium,0.7315775443520001,4.0,M,Employed,0.9594298713792623,0.0405701286207378
225,engineering,0,0.697197686702,3,0,low,0.667787510902,3.0,M,Employed,0.9927071205904074,0.007292879409592603
261,engineering,0,0.916155112005,4,0,low,0.189899177911,6.0,M,Employed,0.9951743876075511,0.0048256123924489015
223,IT,0,0.5715598323100001,3,0,low,0.939298959949,3.0,F,Employed,0.9988764085290006,0.0011235914709992827
242,sales,0,0.975061257706,5,0,low,0.84521476558,5.0,F,Left,0.06637122608160381,0.9336287739183963
247,finance,0,0.772142234258,5,0,medium,0.542417065235,3.0,M,Employed,0.9818852040934868,0.018114795906513232
279,IT,1,0.702352244869,4,0,medium,0.244350234386,5.0,M,Left,0.3488702133587927,0.6511297866412075
176,product,1,0.933054953689,3,0,medium,0.689546550635,2.0,M,Employed,0.9236347221325666,0.07636527786743343
148,admin,0,0.602961535707,4,0,low,0.651935225893,3.0,M,Employed,0.9863619485919672,0.013638051408032686
130,support,0,0.548986834363,2,0,medium,0.422146283474,3.0,M,Left,0.06252040991351461,0.9374795900864854
233,support,0,0.967529340893,5,0,medium,0.863761500315,6.0,F,Left,0.03719421135955085,0.9628057886404491
113,engineering,0,0.83042968205,5,0,medium,0.4794977813220001,3.0,F,Employed,0.9801301023406702,0.01986989765932978
149,support,0,0.584592242602,3,0,medium,0.679513247905,2.0,M,Employed,0.9679962977740113,0.03200370222598884
241,sales,0,0.490518203503,5,0,medium,0.63400642063,8.0,M,Employed,0.9993546933815901,0.000645306618409841
152,engineering,0,0.553168898825,2,0,medium,0.347079684176,3.0,F,Left,0.0718215874500585,0.9281784125499414
243,support,0,0.689462929301,5,0,medium,0.638389186005,2.0,F,Employed,0.9397013917285664,0.06029860827143368
214,finance,0,0.934698376446,3,0,low,0.529986340622,3.0,F,Employed,0.9940215260388312,0.005978473961168815
164,engineering,0,0.530528777127,3,0,medium,0.900553284887,3.0,M,Employed,0.9983935267569082,0.001606473243091822
226,engineering,1,0.8673058817020001,4,0,medium,0.968213728332,6.0,F,Left,0.07758708264804738,0.9224129173519524
217,marketing,0,0.6111228167580001,4,0,high,0.608354865681,3.0,F,Employed,0.9873816248603492,0.012618375139650917
149,engineering,0,0.761906145259,4,0,medium,0.718188716915,3.0,M,Employed,0.9947776766622243,0.005222323337775715
303,sales,0,0.8756991075839999,6,0,low,0.121832572305,5.0,M,Left,0.005299491822462325,0.9947005081775376
146,sales,0,0.452115647852,2,0,medium,0.402046162158,3.0,F,Left,0.047936270663516585,0.9520637293364835
216,sales,0,0.512870279804,5,0,low,0.807773121718,3.0,M,Employed,0.9543046877443881,0.04569531225561198
274,sales,0,0.574151134821,2,0,low,0.7325053366390001,4.0,M,Employed,0.8222609005681599,0.17773909943184
275,product,0,0.729917297726,5,0,medium,0.0695843057444,4.0,M,Left,0.18588144142576074,0.8141185585742393
157,support,0,0.543554830074,3,0,medium,0.7049359009399999,2.0,F,Employed,0.9972336330683309,0.0027663669316691916
142,support,0,0.7184766791763917,4,0,low,0.7553179559819999,2.0,F,Employed,0.9907415918436324,0.00925840815636763
187,engineering,0,0.5347932957329999,5,0,high,0.717849041621,4.0,M,Employed,0.8169991525688508,0.18300084743114942
216,sales,1,1.0,3,0,low,1.0,3.0,F,Employed,0.9465681791586759,0.05343182084132423
153,IT,1,0.720139998884,4,0,medium,0.896237898584,2.0,M,Employed,0.9978368817759729,0.002163118224027009
263,sales,0,0.5690453355139999,3,0,low,0.794022571919,3.0,M,Employed,0.9591240803913214,0.04087591960867861
238,sales,0,0.542282377258,4,0,high,0.805572044706,2.0,F,Employed,0.9911094028656021,0.00889059713439806
195,marketing,0,0.7184766791763917,3,0,medium,0.858671409262,2.0,M,Employed,0.9970861967751502,0.002913803224849777
175,management,0,0.8545380537739999,4,0,medium,0.934465095237,3.0,M,Employed,0.9979330749790575,0.0020669250209425683
220,sales,1,0.938473332064,6,0,low,0.258498869809,4.0,F,Left,0.3459387426854422,0.6540612573145578
230,finance,1,0.767361347479,3,0,medium,0.801723265423,4.0,M,Employed,0.8886422284307589,0.1113577715692408
132,engineering,1,0.358520955626,5,1,low,0.5095221846060001,6.0,M,Employed,0.6804698078330196,0.31953019216698014
206,IT,0,0.6977907338089999,4,0,low,0.8925948865200001,3.0,M,Employed,0.9980570434673046,0.0019429565326954173
205,engineering,0,0.777975941621,3,0,medium,1.0,2.0,F,Employed,0.9995929947955422,0.00040700520445768505
151,support,0,0.7184766791763917,2,0,low,0.333598253556,3.0,M,Left,0.18175227606144137,0.8182477239385584
240,sales,0,0.854575994826,3,0,medium,0.913736561451,7.0,M,Employed,0.98824569329216,0.011754306707840029
270,product,0,0.661032843902,5,0,medium,0.6769405333859999,3.0,F,Employed,0.8497776105613467,0.15022238943865326
257,sales,0,0.947572607787,3,1,medium,0.962468911875,3.0,M,Left,0.44666909128581916,0.5533309087141808
212,engineering,0,0.906559203779,5,0,low,0.755973674797,5.0,M,Left,0.07419767019684173,0.9258023298031581
254,sales,0,0.90677247464,5,0,low,0.768442077436,6.0,M,Left,0.025507583609442087,0.9744924163905578
201,support,0,0.556451576274,4,0,low,0.48130273552,4.0,F,Employed,0.9521202730275857,0.047879726972414195
241,support,0,0.410889375754,4,0,medium,0.8509927460179999,6.0,F,Employed,0.9486120127270784,0.051387987272921626
150,engineering,0,0.71575022489,3,0,medium,0.26791521729,2.0,F,Employed,0.9950139356601336,0.004986064339866399
144,sales,0,0.560966061672,2,0,low,0.479778047546,3.0,F,Left,0.07153197813465667,0.9284680218653433
175,sales,0,0.398884586319,3,0,medium,0.507510723599,3.0,F,Employed,0.9322889588300509,0.06771104116994901
